frame,dff,cue,go,nogo,reward,punish,lick
7541,-0.9854,0,0,0,0,0,0
7542,-1.0,0,0,0,0,0,0
7543,0.421,0,0,0,0,0,0
7544,0.8125,0,0,0,0,0,0
7545,0.4527,0,0,0,0,0,0
7546,0.6328,1,0,1,0,0,0
7547,-0.4389,0,0,1,0,0,0
7548,-0.1555,0,0,1,0,0,0
7549,5.9304,0,0,1,0,0,0
7550,0.2886,0,0,1,0,0,0
7551,-0.531,0,0,1,0,0,0
7552,0.4139,0,0,1,0,0,0
7553,-0.2217,0,0,1,0,0,0
7554,-1.0,0,0,1,0,0,0
7555,-0.1765,0,0,0,0,0,0
7556,-0.2947,0,0,0,0,0,0
7557,-0.1778,0,0,0,0,0,0
7558,-0.3349,0,0,0,0,0,0
7559,1.599,0,0,0,0,0,0
7560,0.2146,0,0,0,0,0,0
7561,0.8221,0,0,0,0,0,0
7562,1.085,0,0,0,0,0,0
7563,0.0648,0,0,0,0,0,0
7564,-1.0,0,0,0,0,0,0
7565,0.5554,0,0,0,0,0,0
7566,-0.8535,0,0,0,0,0,0
7567,-0.5393,0,0,0,0,0,0
7568,-0.7181,0,0,0,0,0,0
7569,-0.1441,0,0,0,0,0,0
7570,2.0455,0,0,0,0,0,0
7571,-1.0,0,0,0,0,0,0
7572,-1.0,0,0,0,0,0,0
7573,0.2545,0,0,0,0,0,0
7574,1.0165,0,0,0,0,0,0
7575,0.077,0,0,0,0,0,0
7576,0.6185,0,0,0,0,0,0
7577,-0.4703,0,0,0,0,0,0
7578,-1.0,0,0,0,0,0,0
7579,-0.9412,0,0,0,0,0,0
7580,-1.0,0,0,0,0,0,0
7581,-0.8032,0,0,0,0,0,0
7582,0.8619,0,0,0,0,0,0
7583,1.1716,0,0,0,0,0,0
7584,-0.1469,0,0,0,0,0,0
7585,-0.1845,0,0,0,0,0,0
7586,-0.6611,0,0,0,0,0,0
7587,-0.622,1,0,1,0,0,0
7588,0.8551,0,0,1,0,0,0
7589,0.2742,0,0,1,0,0,0
7590,0.9673,0,0,1,0,0,0
7591,1.1042,0,0,1,0,0,0
7592,1.4429,0,0,1,0,0,0
7593,-1.0,0,0,1,0,0,0
7594,-1.0,0,0,1,0,0,0
7595,-1.0,0,0,1,0,0,0
7596,-0.9816,0,0,0,0,0,0
7597,-1.0,0,0,0,0,0,0
7598,-1.0,0,0,0,0,0,0
7599,1.9402,0,0,0,0,0,0
7600,0.6298,0,0,0,0,0,0
7601,-1.0,0,0,0,0,0,0
7602,-0.0177,0,0,0,0,0,0
7603,-1.0,0,0,0,0,0,0
7604,-0.8536,0,0,0,0,0,0
7605,-1.0,0,0,0,0,0,0
7606,0.3436,0,0,0,0,0,0
7607,-1.0,0,0,0,0,0,0
7608,-0.347,0,0,0,0,0,0
7609,-1.0,0,0,0,0,0,0
7610,0.8853,0,0,0,0,0,0
7611,1.192,0,0,0,0,0,0
7612,1.6171,0,0,0,0,0,0
7613,0.2314,0,0,0,0,0,0
7614,-0.19,0,0,0,0,0,0
7615,0.6033,0,0,0,0,0,0
7616,-0.7301,0,0,0,0,0,0
7617,-1.0,0,0,0,0,0,0
7618,-0.5392,0,0,0,0,0,0
7619,0.6535,0,0,0,0,0,0
7620,-0.2554,0,0,0,0,0,0
7621,-1.0,0,0,0,0,0,0
7622,0.0426,0,0,0,0,0,0
7623,-0.4488,0,0,0,0,0,0
7624,-0.9069,0,0,0,0,0,0
7625,-0.3474,0,0,0,0,0,0
7626,-0.1843,0,0,0,0,0,0
7627,1.1207,0,0,0,0,0,0
7628,0.2289,1,1,0,0,0,0
7629,1.9075,0,1,0,0,0,0
7630,-0.0771,0,1,0,0,0,0
7631,-0.3101,0,1,0,0,0,0
7632,0.4566,0,1,0,0,0,0
7633,5.2133,0,1,0,1,0,1
7634,4.0357,0,1,0,0,0,1
7635,0.0217,0,1,0,0,0,1
7636,2.7774,0,1,0,0,0,1
7637,0.643,0,0,0,0,0,1
7638,-0.3875,0,0,0,0,0,1
7639,2.07,0,0,0,0,0,0
7640,2.2404,0,0,0,0,0,0
7641,1.7884,0,0,0,0,0,0
7642,2.2446,0,0,0,0,0,0
7643,3.4427,0,0,0,0,0,0
7644,1.2269,0,0,0,0,0,0
7645,2.9483,0,0,0,0,0,1
7646,3.0174,0,0,0,0,0,1
7647,0.22,0,0,0,0,0,0
7648,3.0216,0,0,0,0,0,0
7649,0.5866,0,0,0,0,0,0
7650,3.677,0,0,0,0,0,0
7651,0.5444,0,0,0,0,0,0
7652,-0.7776,0,0,0,0,0,0
7653,0.9276,0,0,0,0,0,0
7654,0.9449,0,0,0,0,0,0
7655,0.4832,0,0,0,0,0,0
7656,1.3052,0,0,0,0,0,0
7657,1.981,0,0,0,0,0,0
7658,-0.8116,0,0,0,0,0,0
7659,0.9877,0,0,0,0,0,0
7660,-0.9391,0,0,0,0,0,0
7661,-0.4887,0,0,0,0,0,0
7662,0.0686,0,0,0,0,0,0
7663,-0.1416,0,0,0,0,0,0
7664,0.3286,0,0,0,0,0,0
7665,-1.0,0,0,0,0,0,0
7666,-0.3376,0,0,0,0,0,0
7667,1.4371,0,0,0,0,0,0
7668,0.5488,0,0,0,0,0,0
7669,-1.0,1,1,0,0,0,0
7670,1.1702,0,1,0,0,0,0
7671,1.6271,0,1,0,0,0,0
7672,-0.2024,0,1,0,0,0,0
7673,-0.9202,0,1,0,0,0,0
7674,-0.6802,0,1,0,0,0,0
7675,-0.1184,0,1,0,0,0,0
7676,0.6455,0,1,0,0,0,0
7677,-1.0,0,1,0,0,0,0
7678,-0.3296,0,0,0,0,0,0
7679,-1.0,0,0,0,0,0,0
7680,-1.0,0,0,0,0,0,0
7681,0.1119,0,0,0,0,0,0
7682,-1.0,0,0,0,0,0,0
7683,0.1899,0,0,0,0,0,0
7684,-1.0,0,0,0,0,0,0
7685,-1.0,0,0,0,0,0,0
7686,-1.0,0,0,0,0,0,0
7687,0.7028,0,0,0,0,0,0
7688,1.1123,0,0,0,0,0,0
7689,0.1871,0,0,0,0,0,0
7690,0.4205,0,0,0,0,0,0
7691,-0.1483,0,0,0,0,0,0
7692,-0.7606,0,0,0,0,0,0
7693,-0.8409,0,0,0,0,0,0
7694,0.775,0,0,0,0,0,0
7695,-1.0,0,0,0,0,0,0
7696,-0.4033,0,0,0,0,0,0
7697,-0.6598,0,0,0,0,0,0
7698,-1.0,0,0,0,0,0,0
7699,-1.0,0,0,0,0,0,0
7700,0.8978,0,0,0,0,0,0
7701,-0.1168,0,0,0,0,0,0
7702,-1.0,0,0,0,0,0,0
7703,-1.0,0,0,0,0,0,0
7704,0.5659,0,0,0,0,0,0
7705,1.3787,0,0,0,0,0,0
7706,-0.7975,0,0,0,0,0,0
7707,2.0227,0,0,0,0,0,0
7708,0.6422,0,0,0,0,0,0
7709,-0.8138,0,0,0,0,0,0
7710,1.0,1,1,0,0,0,0
7711,0.8676,0,1,0,0,0,0
7712,1.0418,0,1,0,0,0,0
7713,0.5734,0,1,0,0,0,0
7714,-0.7398,0,1,0,0,0,0
7715,-0.4437,0,1,0,0,0,0
7716,-0.4803,0,1,0,0,0,0
7717,-0.5858,0,1,0,0,0,0
7718,-1.0,0,1,0,0,0,0
7719,-1.0,0,0,0,0,0,0
7720,-0.9719,0,0,0,0,0,0
7721,-1.0,0,0,0,0,0,0
7722,1.2437,0,0,0,0,0,0
7723,0.4466,0,0,0,0,0,0
7724,0.1998,0,0,0,0,0,0
7725,-1.0,0,0,0,0,0,0
7726,1.194,0,0,0,0,0,0
7727,0.1354,0,0,0,0,0,0
7728,-1.0,0,0,0,0,0,0
7729,-0.8376,0,0,0,0,0,0
7730,-0.3139,0,0,0,0,0,0
7731,-0.889,0,0,0,0,0,0
7732,0.1905,0,0,0,0,0,0
7733,-0.8862,0,0,0,0,0,0
7734,-1.0,0,0,0,0,0,0
7735,-1.0,0,0,0,0,0,0
7736,-1.0,0,0,0,0,0,0
7737,-0.841,0,0,0,0,0,0
7738,0.6468,0,0,0,0,0,0
7739,0.3706,0,0,0,0,0,0
7740,-1.0,0,0,0,0,0,0
7741,-0.4878,0,0,0,0,0,0
7742,-0.6951,0,0,0,0,0,0
7743,0.1857,0,0,0,0,0,0
7744,-1.0,0,0,0,0,0,0
7745,-1.0,0,0,0,0,0,0
7746,-0.2744,0,0,0,0,0,0
7747,2.8028,0,0,0,0,0,0
7748,-0.2943,0,0,0,0,0,0
7749,-0.2895,0,0,0,0,0,0
7750,-0.2418,0,0,0,0,0,0
7751,-0.3983,1,0,1,0,0,0
7752,-0.287,0,0,1,0,0,0
7753,-1.0,0,0,1,0,0,0
7754,-1.0,0,0,1,0,0,0
7755,-1.0,0,0,1,0,0,0
7756,1.5414,0,0,1,0,0,0
7757,-0.3269,0,0,1,0,0,0
7758,-0.1976,0,0,1,0,0,0
7759,2.8533,0,0,1,0,0,0
7760,0.0951,0,0,0,0,0,0
7761,-0.6125,0,0,0,0,0,0
7762,-0.6268,0,0,0,0,0,0
7763,-0.2385,0,0,0,0,0,0
7764,-1.0,0,0,0,0,0,0
7765,1.6254,0,0,0,0,0,0
7766,-1.0,0,0,0,0,0,0
7767,-1.0,0,0,0,0,0,0
7768,-0.1025,0,0,0,0,0,0
7769,-0.641,0,0,0,0,0,0
7770,-1.0,0,0,0,0,0,0
7771,-1.0,0,0,0,0,0,0
7772,-1.0,0,0,0,0,0,0
7773,-0.5538,0,0,0,0,0,0
7774,-0.1523,0,0,0,0,0,0
7775,-0.0192,0,0,0,0,0,0
7776,0.2241,0,0,0,0,0,0
7777,-0.992,0,0,0,0,0,0
7778,-1.0,0,0,0,0,0,0
7779,-1.0,0,0,0,0,0,0
7780,0.0282,0,0,0,0,0,0
7781,1.6859,0,0,0,0,0,0
7782,-1.0,0,0,0,0,0,0
7783,0.0,0,0,0,0,0,0
7784,-1.0,0,0,0,0,0,0
7785,2.9246,0,0,0,0,0,0
7786,-1.0,0,0,0,0,0,0
7787,-1.0,0,0,0,0,0,0
7788,0.0642,0,0,0,0,0,0
7789,1.4996,0,0,0,0,0,0
7790,2.2277,0,0,0,0,0,0
7791,-0.1374,0,0,0,0,0,0
7792,-0.5947,1,1,0,0,0,0
7793,0.603,0,1,0,0,0,0
7794,-1.0,0,1,0,0,0,0
7795,4.13,0,1,0,0,0,0
7796,2.635,0,1,0,0,0,0
7797,4.3017,0,1,0,0,0,0
7798,1.2332,0,1,0,0,0,0
7799,-1.0,0,1,0,0,0,0
7800,1.9746,0,1,0,0,0,0
7801,-1.0,0,0,0,0,0,0
7802,0.0473,0,0,0,0,0,0
7803,5.2001,0,0,0,0,0,0
7804,-0.8503,0,0,0,0,0,0
7805,0.1476,0,0,0,0,0,0
7806,-1.0,0,0,0,0,0,0
7807,2.814,0,0,0,0,0,0
7808,-1.0,0,0,0,0,0,0
7809,-0.6989,0,0,0,0,0,0
7810,-1.0,0,0,0,0,0,0
7811,0.6482,0,0,0,0,0,0
7812,-1.0,0,0,0,0,0,0
7813,1.2436,0,0,0,0,0,0
7814,-0.6751,0,0,0,0,0,0
7815,1.5729,0,0,0,0,0,0
7816,-1.0,0,0,0,0,0,0
7817,-0.9053,0,0,0,0,0,0
7818,-1.0,0,0,0,0,0,0
7819,1.9667,0,0,0,0,0,0
7820,1.7046,0,0,0,0,0,0
7821,-1.0,0,0,0,0,0,0
7822,1.0547,0,0,0,0,0,0
7823,1.976,0,0,0,0,0,0
7824,-1.0,0,0,0,0,0,0
7825,0.7159,0,0,0,0,0,0
7826,-0.811,0,0,0,0,0,0
7827,1.8464,0,0,0,0,0,0
7828,-1.0,0,0,0,0,0,0
7829,-1.0,0,0,0,0,0,0
7830,-1.0,0,0,0,0,0,0
7831,-1.0,0,0,0,0,0,0
7832,-0.3632,0,0,0,0,0,0
7833,-0.5504,1,0,1,0,0,0
7834,-0.0408,0,0,1,0,0,0
7835,-0.4505,0,0,1,0,0,0
7836,1.302,0,0,1,0,0,0
7837,-1.0,0,0,1,0,0,0
7838,-1.0,0,0,1,0,0,0
7839,3.2438,0,0,1,0,0,0
7840,0.1356,0,0,1,0,0,0
7841,-1.0,0,0,1,0,0,0
7842,4.095,0,0,0,0,0,0
7843,1.2795,0,0,0,0,0,0
7844,0.3984,0,0,0,0,0,0
7845,0.1064,0,0,0,0,0,0
7846,1.2105,0,0,0,0,0,0
7847,0.4253,0,0,0,0,0,0
7848,-1.0,0,0,0,0,0,0
7849,2.9009,0,0,0,0,0,0
7850,3.7014,0,0,0,0,0,0
7851,1.2149,0,0,0,0,0,0
7852,-0.786,0,0,0,0,0,0
7853,0.2931,0,0,0,0,0,0
7854,0.7172,0,0,0,0,0,0
7855,0.5443,0,0,0,0,0,0
7856,0.5563,0,0,0,0,0,0
7857,5.5605,0,0,0,0,0,0
7858,1.1599,0,0,0,0,0,0
7859,-0.0578,0,0,0,0,0,0
7860,1.6225,0,0,0,0,0,0
7861,-0.1566,0,0,0,0,0,0
7862,-1.0,0,0,0,0,0,0
7863,-1.0,0,0,0,0,0,0
7864,-0.0216,0,0,0,0,0,0
7865,2.0609,0,0,0,0,0,0
7866,3.8811,0,0,0,0,0,0
7867,1.2288,0,0,0,0,0,0
7868,0.1584,0,0,0,0,0,0
7869,-1.0,0,0,0,0,0,0
7870,1.2314,0,0,0,0,0,0
7871,-1.0,0,0,0,0,0,0
7872,0.4146,0,0,0,0,0,0
7873,2.2424,0,0,0,0,0,0
7874,4.605,1,0,1,0,0,0
7875,3.3061,0,0,1,0,0,0
7876,4.1649,0,0,1,0,0,0
7877,4.0704,0,0,1,0,0,0
7878,0.6956,0,0,1,0,0,0
7879,4.3795,0,0,1,0,0,0
7880,5.9345,0,0,1,0,0,0
7881,-0.0603,0,0,1,0,0,0
7882,-0.0668,0,0,1,0,0,0
7883,3.7169,0,0,0,0,0,0
7884,2.1935,0,0,0,0,0,0
7885,0.0815,0,0,0,0,0,0
7886,2.521,0,0,0,0,0,0
7887,0.5716,0,0,0,0,0,0
7888,-0.3779,0,0,0,0,0,0
7889,1.1967,0,0,0,0,0,0
7890,-1.0,0,0,0,0,0,0
7891,0.2389,0,0,0,0,0,0
7892,0.577,0,0,0,0,0,0
7893,2.2858,0,0,0,0,0,0
7894,1.6749,0,0,0,0,0,0
7895,1.6638,0,0,0,0,0,0
7896,2.0022,0,0,0,0,0,0
7897,2.2781,0,0,0,0,0,0
7898,0.2854,0,0,0,0,0,0
7899,0.2727,0,0,0,0,0,0
7900,0.2727,0,0,0,0,0,0
7901,1.5943,0,0,0,0,0,0
7902,0.5545,0,0,0,0,0,0
7903,1.5123,0,0,0,0,0,0
7904,1.6836,0,0,0,0,0,0
7905,-1.0,0,0,0,0,0,0
7906,0.8783,0,0,0,0,0,0
7907,2.0624,0,0,0,0,0,0
7908,0.0507,0,0,0,0,0,0
7909,0.1414,0,0,0,0,0,0
7910,2.6717,0,0,0,0,0,0
7911,1.104,0,0,0,0,0,0
7912,1.1143,0,0,0,0,0,0
7913,-0.8164,0,0,0,0,0,0
7914,0.1599,0,0,0,0,0,0
7915,1.056,1,0,1,0,0,0
7916,-0.0274,0,0,1,0,0,0
7917,-0.135,0,0,1,0,0,0
7918,-1.0,0,0,1,0,0,0
7919,0.8784,0,0,1,0,0,0
7920,-0.1392,0,0,1,0,0,0
7921,1.0489,0,0,1,0,0,0
7922,-0.3392,0,0,1,0,0,0
7923,2.8682,0,0,1,0,0,0
7924,-0.662,0,0,0,0,0,0
7925,-0.8968,0,0,0,0,0,0
7926,1.5149,0,0,0,0,0,0
7927,0.1413,0,0,0,0,0,0
7928,-0.948,0,0,0,0,0,0
7929,-0.9407,0,0,0,0,0,0
7930,0.9275,0,0,0,0,0,0
7931,0.4789,0,0,0,0,0,0
7932,0.7628,0,0,0,0,0,0
7933,-1.0,0,0,0,0,0,0
7934,-1.0,0,0,0,0,0,0
7935,-1.0,0,0,0,0,0,0
7936,-0.5233,0,0,0,0,0,0
7937,-0.7517,0,0,0,0,0,0
7938,-0.7298,0,0,0,0,0,0
7939,1.2507,0,0,0,0,0,0
7940,0.4275,0,0,0,0,0,0
7941,-1.0,0,0,0,0,0,0
7942,0.9816,0,0,0,0,0,0
7943,-0.8866,0,0,0,0,0,0
7944,-1.0,0,0,0,0,0,0
7945,-0.7867,0,0,0,0,0,0
7946,-1.0,0,0,0,0,0,0
7947,0.4759,0,0,0,0,0,0
7948,-0.4816,0,0,0,0,0,0
7949,-0.4677,0,0,0,0,0,0
7950,-0.9481,0,0,0,0,0,0
7951,-0.1358,0,0,0,0,0,0
7952,-1.0,0,0,0,0,0,0
7953,-0.7463,0,0,0,0,0,0
7954,0.8844,0,0,0,0,0,0
7955,0.8053,0,0,0,0,0,0
7956,0.4194,1,1,0,0,0,0
7957,0.9726,0,1,0,0,0,0
7958,-1.0,0,1,0,0,0,0
7959,-0.2354,0,1,0,0,0,0
7960,-1.0,0,1,0,0,0,0
7961,-1.0,0,1,0,0,0,0
7962,1.5758,0,1,0,0,0,0
7963,0.359,0,1,0,0,0,0
7964,0.4657,0,1,0,0,0,0
7965,1.0029,0,0,0,0,0,0
7966,-1.0,0,0,0,0,0,0
7967,0.0404,0,0,0,0,0,0
7968,0.8786,0,0,0,0,0,0
7969,1.373,0,0,0,0,0,0
7970,0.2384,0,0,0,0,0,0
7971,-0.0478,0,0,0,0,0,0
7972,-0.5795,0,0,0,0,0,0
7973,1.3739,0,0,0,0,0,0
7974,0.6558,0,0,0,0,0,0
7975,0.7227,0,0,0,0,0,0
7976,-0.2657,0,0,0,0,0,0
7977,-1.0,0,0,0,0,0,0
7978,1.0787,0,0,0,0,0,0
7979,0.0,0,0,0,0,0,0
7980,-0.9633,0,0,0,0,0,0
7981,-0.5245,0,0,0,0,0,0
7982,1.446,0,0,0,0,0,0
7983,-0.4031,0,0,0,0,0,0
7984,1.3491,0,0,0,0,0,0
7985,-0.6502,0,0,0,0,0,0
7986,0.6534,0,0,0,0,0,0
7987,0.2594,0,0,0,0,0,0
7988,-1.0,0,0,0,0,0,0
7989,-0.7935,0,0,0,0,0,0
7990,0.3857,0,0,0,0,0,0
7991,0.2171,0,0,0,0,0,0
7992,0.9098,0,0,0,0,0,0
7993,-1.0,0,0,0,0,0,0
7994,-1.0,0,0,0,0,0,0
7995,-0.6153,0,0,0,0,0,0
7996,-1.0,0,0,0,0,0,0
7997,-0.0792,1,0,1,0,0,0
7998,-1.0,0,0,1,0,0,0
7999,0.0462,0,0,1,0,0,0
8000,-0.8244,0,0,1,0,0,0
8001,0.4373,0,0,1,0,0,0
8002,-0.414,0,0,1,0,0,0
8003,0.8829,0,0,1,0,0,0
8004,0.1192,0,0,1,0,0,0
8005,-1.0,0,0,1,0,0,0
8006,-0.4368,0,0,0,0,0,0
8007,-1.0,0,0,0,0,0,0
8008,-0.4213,0,0,0,0,0,0
8009,-0.9974,0,0,0,0,0,0
8010,-1.0,0,0,0,0,0,0
8011,-1.0,0,0,0,0,0,0
8012,-0.7003,0,0,0,0,0,0
8013,-0.3784,0,0,0,0,0,0
8014,-0.7665,0,0,0,0,0,0
8015,1.0688,0,0,0,0,0,0
8016,0.3865,0,0,0,0,0,0
8017,0.0195,0,0,0,0,0,0
8018,-1.0,0,0,0,0,0,0
8019,1.1153,0,0,0,0,0,0
8020,-0.704,0,0,0,0,0,0
8021,0.9826,0,0,0,0,0,0
8022,-1.0,0,0,0,0,0,0
8023,-0.3001,0,0,0,0,0,0
8024,-0.9767,0,0,0,0,0,0
8025,0.8175,0,0,0,0,0,0
8026,1.2154,0,0,0,0,0,0
8027,-1.0,0,0,0,0,0,0
8028,-1.0,0,0,0,0,0,0
8029,1.6899,0,0,0,0,0,0
8030,-0.1436,0,0,0,0,0,0
8031,-0.3629,0,0,0,0,0,0
8032,-1.0,0,0,0,0,0,0
8033,-1.0,0,0,0,0,0,0
8034,1.3237,0,0,0,0,0,0
8035,-1.0,0,0,0,0,0,0
8036,-0.6429,0,0,0,0,0,0
8037,-1.0,0,0,0,0,0,0
8038,3.6,1,0,1,0,0,0
8039,1.5063,0,0,1,0,0,0
8040,0.4218,0,0,1,0,0,0
8041,-1.0,0,0,1,0,0,0
8042,3.5224,0,0,1,0,0,0
8043,2.8522,0,0,1,0,0,0
8044,2.9026,0,0,1,0,0,0
8045,3.3939,0,0,1,0,0,0
8046,-1.0,0,0,1,0,0,0
8047,5.6896,0,0,0,0,0,0
8048,-1.0,0,0,0,0,0,0
8049,0.7436,0,0,0,0,0,0
8050,0.5626,0,0,0,0,0,0
8051,-0.4089,0,0,0,0,0,0
8052,2.0766,0,0,0,0,0,0
8053,-0.5954,0,0,0,0,0,0
8054,0.5905,0,0,0,0,0,0
8055,0.5045,0,0,0,0,0,0
8056,-1.0,0,0,0,0,0,0
8057,-0.44,0,0,0,0,0,0
8058,0.412,0,0,0,0,0,0
8059,0.9945,0,0,0,0,0,0
8060,1.3845,0,0,0,0,0,0
8061,0.5778,0,0,0,0,0,0
8062,1.7653,0,0,0,0,0,0
8063,0.0879,0,0,0,0,0,0
8064,1.7389,0,0,0,0,0,0
8065,-1.0,0,0,0,0,0,0
8066,0.5177,0,0,0,0,0,0
8067,1.0904,0,0,0,0,0,0
8068,-0.9441,0,0,0,0,0,0
8069,1.108,0,0,0,0,0,0
8070,-1.0,0,0,0,0,0,0
8071,0.6136,0,0,0,0,0,0
8072,0.5092,0,0,0,0,0,0
8073,0.4368,0,0,0,0,0,0
8074,-1.0,0,0,0,0,0,0
8075,-1.0,0,0,0,0,0,0
8076,0.8072,0,0,0,0,0,0
8077,0.0676,0,0,0,0,0,0
8078,0.3353,0,0,0,0,0,0
8079,1.8103,1,1,0,0,0,0
8080,-0.3032,0,1,0,0,0,0
8081,0.4926,0,1,0,0,0,0
8082,-1.0,0,1,0,0,0,0
8083,-0.2783,0,1,0,0,0,0
8084,3.8142,0,1,0,0,0,0
8085,-0.8868,0,1,0,0,0,0
8086,1.9991,0,1,0,0,0,0
8087,2.0732,0,1,0,0,0,0
8088,-0.9155,0,0,0,0,0,0
8089,2.2486,0,0,0,0,0,0
8090,-0.0691,0,0,0,0,0,0
8091,-0.4147,0,0,0,0,0,0
8092,-0.913,0,0,0,0,0,0
8093,1.2482,0,0,0,0,0,0
8094,2.4866,0,0,0,0,0,0
8095,-1.0,0,0,0,0,0,0
8096,2.043,0,0,0,0,0,0
8097,-1.0,0,0,0,0,0,0
8098,-1.0,0,0,0,0,0,0
8099,0.1933,0,0,0,0,0,0
8100,-0.4971,0,0,0,0,0,0
8101,-1.0,0,0,0,0,0,0
8102,1.2832,0,0,0,0,0,0
8103,-0.9989,0,0,0,0,0,0
8104,-0.8256,0,0,0,0,0,0
8105,2.8068,0,0,0,0,0,0
8106,3.5344,0,0,0,0,0,0
8107,-1.0,0,0,0,0,0,0
8108,-1.0,0,0,0,0,0,0
8109,3.0193,0,0,0,0,0,0
8110,3.5696,0,0,0,0,0,0
8111,-0.7787,0,0,0,0,0,0
8112,0.4441,0,0,0,0,0,0
8113,1.2893,0,0,0,0,0,0
8114,1.6679,0,0,0,0,0,0
8115,2.9315,0,0,0,0,0,0
8116,5.6531,0,0,0,0,0,0
8117,2.896,0,0,0,0,0,0
8118,-1.0,0,0,0,0,0,0
8119,0.4055,0,0,0,0,0,0
8120,-1.0,1,1,0,0,0,0
8121,2.2846,0,1,0,0,0,0
8122,-1.0,0,1,0,0,0,0
8123,-1.0,0,1,0,0,0,0
8124,0.4504,0,1,0,0,0,0
8125,2.8724,0,1,0,0,0,0
8126,3.6794,0,1,0,0,0,0
8127,1.4023,0,1,0,0,0,0
8128,-1.0,0,1,0,0,0,0
8129,2.8863,0,0,0,0,0,0
8130,-0.6759,0,0,0,0,0,0
8131,0.8923,0,0,0,0,0,0
8132,-1.0,0,0,0,0,0,0
8133,-0.1944,0,0,0,0,0,0
8134,1.372,0,0,0,0,0,0
8135,-1.0,0,0,0,0,0,0
8136,-1.0,0,0,0,0,0,0
8137,0.7703,0,0,0,0,0,0
8138,1.5371,0,0,0,0,0,0
8139,-0.3311,0,0,0,0,0,0
8140,0.5046,0,0,0,0,0,0
8141,0.7396,0,0,0,0,0,0
8142,0.049,0,0,0,0,0,0
8143,-0.4719,0,0,0,0,0,0
8144,2.1148,0,0,0,0,0,0
8145,-1.0,0,0,0,0,0,0
8146,-1.0,0,0,0,0,0,0
8147,0.4502,0,0,0,0,0,0
8148,-0.6055,0,0,0,0,0,0
8149,-0.1471,0,0,0,0,0,0
8150,-1.0,0,0,0,0,0,0
8151,-0.2873,0,0,0,0,0,0
8152,-0.8708,0,0,0,0,0,0
8153,0.38,0,0,0,0,0,0
8154,-1.0,0,0,0,0,0,0
8155,-1.0,0,0,0,0,0,0
8156,-0.6497,0,0,0,0,0,0
8157,3.311,0,0,0,0,0,0
8158,-1.0,0,0,0,0,0,0
8159,-1.0,0,0,0,0,0,0
8160,2.5175,0,0,0,0,0,0
8161,-1.0,1,0,1,0,0,0
8162,-1.0,0,0,1,0,0,0
8163,-1.0,0,0,1,0,0,0
8164,0.2064,0,0,1,0,0,0
8165,-1.0,0,0,1,0,0,0
8166,0.7458,0,0,1,0,0,0
8167,1.3603,0,0,1,0,0,0
8168,-0.3331,0,0,1,0,0,0
8169,2.4009,0,0,1,0,0,0
8170,-0.572,0,0,0,0,0,0
8171,1.2847,0,0,0,0,0,0
8172,2.8068,0,0,0,0,0,0
8173,0.7514,0,0,0,0,0,0
8174,2.1838,0,0,0,0,0,0
8175,4.5968,0,0,0,0,0,0
8176,-1.0,0,0,0,0,0,0
8177,-0.824,0,0,0,0,0,0
8178,-1.0,0,0,0,0,0,0
8179,-1.0,0,0,0,0,0,0
8180,-1.0,0,0,0,0,0,0
8181,0.0588,0,0,0,0,0,0
8182,-1.0,0,0,0,0,0,0
8183,-0.0316,0,0,0,0,0,0
8184,0.7135,0,0,0,0,0,0
8185,-1.0,0,0,0,0,0,0
8186,-0.0058,0,0,0,0,0,0
8187,0.2035,0,0,0,0,0,0
8188,-0.3432,0,0,0,0,0,0
8189,1.8457,0,0,0,0,0,0
8190,-1.0,0,0,0,0,0,0
8191,-0.8873,0,0,0,0,0,0
8192,-1.0,0,0,0,0,0,0
8193,-0.6924,0,0,0,0,0,0
8194,-1.0,0,0,0,0,0,0
8195,-0.119,0,0,0,0,0,0
8196,-1.0,0,0,0,0,0,0
8197,2.8547,0,0,0,0,0,0
8198,-1.0,0,0,0,0,0,0
8199,2.6367,0,0,0,0,0,0
8200,-0.1288,0,0,0,0,0,0
8201,-0.2495,0,0,0,0,0,0
8202,1.2318,1,0,1,0,0,0
8203,0.14,0,0,1,0,0,0
8204,-0.1704,0,0,1,0,0,0
8205,-1.0,0,0,1,0,0,0
8206,-1.0,0,0,1,0,0,0
8207,0.3401,0,0,1,0,0,0
8208,-1.0,0,0,1,0,0,0
8209,1.5039,0,0,1,0,0,0
8210,3.4833,0,0,1,0,0,0
8211,-1.0,0,0,0,0,0,0
8212,4.2967,0,0,0,0,0,0
8213,0.8219,0,0,0,0,0,0
8214,1.0843,0,0,0,0,0,0
8215,0.0333,0,0,0,0,0,0
8216,-0.5655,0,0,0,0,0,0
8217,0.0591,0,0,0,0,0,0
8218,-0.1506,0,0,0,0,0,0
8219,0.0228,0,0,0,0,0,0
8220,1.0483,0,0,0,0,0,0
8221,-0.2317,0,0,0,0,0,0
8222,-0.6397,0,0,0,0,0,0
8223,-0.1076,0,0,0,0,0,0
8224,-0.6397,0,0,0,0,0,0
8225,-1.0,0,0,0,0,0,0
8226,1.7058,0,0,0,0,0,0
8227,-0.6023,0,0,0,0,0,0
8228,2.1312,0,0,0,0,0,0
8229,-1.0,0,0,0,0,0,0
8230,-1.0,0,0,0,0,0,0
8231,-1.0,0,0,0,0,0,0
8232,-0.4779,0,0,0,0,0,0
